Date,Price,Open,High,Low,Vol.,Change %
23-Sep-12,1349.90,1315.00,1368.70,1298.00,325.85K,2.83%
16-Sep-12,1312.75,1282.25,1324.00,1250.70,226.63K,4.09%
9-Sep-12,1261.15,1210.00,1268.00,1192.00,308.85K,4.69%
2-Sep-12,1204.60,1138.00,1207.90,1128.05,745.05K,5.80%
26-Aug-12,1138.55,1190.00,1196.65,1130.00,168.89K,-4.34%
19-Aug-12,1190.25,1190.00,1206.00,1161.90,222.01K,1.12%
12-Aug-12,1177.05,1178.80,1198.70,1165.90,241.14K,1.16%
5-Aug-12,1163.50,1128.00,1174.00,1125.95,291.34K,3.86%
29-Jul-12,1120.30,1089.00,1143.50,1082.30,385.10K,0.87%
22-Jul-12,1110.65,1105.00,1124.50,1075.00,1.05M,-2.96%
15-Jul-12,1144.55,1194.00,1227.20,1094.60,1.67M,-3.30%
8-Jul-12,1183.65,1216.80,1229.00,1176.15,239.64K,-2.72%
1-Jul-12,1216.70,1175.15,1249.70,1154.15,444.02K,4.01%
24-Jun-12,1169.75,1109.40,1176.00,1104.00,353.41K,6.21%
17-Jun-12,1101.40,1115.00,1127.00,1065.00,395.10K,-0.60%
10-Jun-12,1108.00,1139.90,1154.00,1074.00,566.05K,-1.47%
3-Jun-12,1124.55,1075.00,1146.70,1052.00,356.39K,4.72%
27-May-12,1073.90,1125.00,1155.95,1070.00,501.87K,-3.86%
20-May-12,1117.05,1174.00,1224.10,1108.45,402.44K,-4.12%
13-May-12,1165.10,1234.55,1256.75,1155.25,339.61K,-5.58%
6-May-12,1234.00,1278.00,1332.05,1218.50,237.51K,-3.83%
29-Apr-12,1283.15,1398.10,1400.00,1263.00,279.35K,-6.97%
22-Apr-12,1379.30,1390.10,1408.90,1350.15,229.95K,-0.83%
15-Apr-12,1390.85,1318.00,1415.00,1311.30,224.62K,5.10%
8-Apr-12,1323.35,1310.00,1350.00,1262.10,236.01K,0.38%
1-Apr-12,1318.35,1354.00,1364.95,1303.10,155.75K,-2.28%
