Date,Price,Open,High,Low,Vol.,Change %
28-Feb-17,163.1,165.4,165.9,162.6,1.14M,-1.24%
27-Feb-17,165.15,165.6,166.7,163.7,124.76K,-0.09%
23-Feb-17,165.3,167.75,167.85,164.2,239.12K,-0.78%
22-Feb-17,166.6,174.1,174.15,166.05,1.09M,-3.36%
21-Feb-17,172.4,172.75,173,170.7,93.85K,0.47%
20-Feb-17,171.6,169.9,172.25,169.55,233.74K,1.18%
17-Feb-17,169.6,170.1,170.9,169.35,282.73K,-0.29%
16-Feb-17,170.1,169.5,170.8,169.2,151.25K,0.68%
15-Feb-17,168.95,168.5,170.45,168.35,181.16K,-1.08%
14-Feb-17,170.8,172,172.8,170,679.90K,-0.87%
13-Feb-17,172.3,172.1,173,171.05,640.81K,1.12%
10-Feb-17,170.4,169.5,171.7,168.8,139.58K,1.22%
9-Feb-17,168.35,172.9,173.15,167.15,463.54K,-2.09%
8-Feb-17,171.95,173.4,175.25,170.5,840.04K,-0.78%
7-Feb-17,173.3,173.2,175.55,172.8,237.96K,0.06%
6-Feb-17,173.2,171.15,174.9,171.15,801.30K,0.73%
3-Feb-17,171.95,172.5,173.65,171.5,247.40K,-0.32%
2-Feb-17,172.5,172,176,171.45,592.82K,1.14%
1-Feb-17,170.55,172.1,173.2,169.35,761.46K,-1.27%
31-Jan-17,172.75,175.15,177.6,172.2,162.96K,-1.37%
30-Jan-17,175.15,176.85,177.65,174.5,256.18K,-0.96%
27-Jan-17,176.85,173,177.8,172.25,451.30K,3.33%
25-Jan-17,171.15,172.45,173.45,169.95,368.48K,-0.75%
24-Jan-17,172.45,171.7,174.1,170,167.43K,1.47%
23-Jan-17,169.95,170.8,172.45,169.3,116.67K,-0.32%
20-Jan-17,170.5,173,174,169.9,138.39K,-2.04%
19-Jan-17,174.05,173,174.9,171.55,755.00K,0.75%
18-Jan-17,172.75,175.7,176.3,172.05,704.26K,-1.65%
17-Jan-17,175.65,172.6,176.05,170.25,1.58M,3.08%
16-Jan-17,170.4,170.6,173.15,169.1,1.53M,-0.38%
13-Jan-17,171.05,175,175,170.6,1.23M,-1.55%
12-Jan-17,173.75,164.4,174.65,164.4,1.12M,5.69%
11-Jan-17,164.4,162.9,164.8,161.8,95.87K,1.23%
10-Jan-17,162.4,163.5,163.9,161.8,60.83K,-0.37%
9-Jan-17,163,164.35,165,161.3,123.38K,-0.55%
6-Jan-17,163.9,166.2,166.35,163.25,134.01K,-0.52%
5-Jan-17,164.75,164.5,166.35,163,361.82K,-0.03%
4-Jan-17,164.8,165.55,167.5,164.3,300.32K,-0.45%
3-Jan-17,165.55,164,166.15,164,135.10K,0.52%
2-Jan-17,164.7,165,167.15,164.3,159.96K,0.00%
30-Dec-16,164.7,161.7,165.25,161.5,224.87K,0.73%
29-Dec-16,163.5,158.1,163.95,158.1,107.14K,1.68%
28-Dec-16,160.8,160.4,162.3,160.05,146.59K,0.47%
27-Dec-16,160.05,159.8,161.55,159.5,1.41M,0.06%
26-Dec-16,159.95,161,162.25,159.35,162.45K,-0.74%
23-Dec-16,161.15,160.3,161.8,158.1,144.16K,0.50%
22-Dec-16,160.35,163,164,160,89.63K,-2.11%
21-Dec-16,163.8,162.5,164.8,161.1,394.62K,1.24%
20-Dec-16,161.8,160.4,162.5,160.4,155.82K,0.97%
19-Dec-16,160.25,159.95,161.15,159.3,279.23K,0.19%
16-Dec-16,159.95,162.9,162.9,159.25,238.16K,-0.22%
15-Dec-16,160.3,163.1,164.6,159.65,259.98K,-2.02%
14-Dec-16,163.6,164.9,166.4,163,94.17K,-0.79%
13-Dec-16,164.9,166,167.15,163,163.90K,-0.33%
12-Dec-16,165.45,164.7,167.75,163.6,249.68K,0.82%
9-Dec-16,164.1,164,164.4,161.2,162.60K,0.67%
8-Dec-16,163,164.9,165.4,161.3,350.86K,-0.06%
7-Dec-16,163.1,165,165.8,162.6,240.34K,-0.18%
6-Dec-16,163.4,163.2,165.7,162.65,1.08M,0.77%
5-Dec-16,162.15,161.15,163.05,160.6,691.38K,0.62%
2-Dec-16,161.15,161.45,162.75,159.7,133.29K,-0.28%
1-Dec-16,161.6,164,164.65,161.1,139.29K,-0.95%
30-Nov-16,163.15,163,164,162,145.74K,0.00%
29-Nov-16,163.15,164.3,165.2,162.2,184.86K,-0.70%
28-Nov-16,164.3,160,165,160,225.15K,1.77%
25-Nov-16,161.45,157.3,162.2,155.55,272.98K,2.97%
24-Nov-16,156.8,159.95,160,155.3,214.54K,-1.97%
23-Nov-16,159.95,155.9,160.95,151.15,302.26K,3.73%
22-Nov-16,154.2,155.25,155.25,151.15,115.02K,-0.45%
21-Nov-16,154.9,159,159.8,154.35,190.98K,-2.33%
18-Nov-16,158.6,152.75,159.75,152.55,492.14K,4.58%
17-Nov-16,151.65,150,152.45,149.1,135.40K,1.10%
16-Nov-16,150,150.6,151.3,149.25,115.08K,-0.03%
15-Nov-16,150.05,152.2,152.4,149.05,301.82K,-1.32%
11-Nov-16,152.05,153,153.85,150.9,87.85K,-1.78%
10-Nov-16,154.8,157,157,154.05,194.80K,0.45%
9-Nov-16,154.1,147,155.4,146,307.46K,0.00%
8-Nov-16,154.1,155.1,156.5,153.55,86.39K,-0.71%
7-Nov-16,155.2,154,156.8,153.45,270.41K,1.17%
4-Nov-16,153.4,153.8,155.35,152.95,134.49K,0.29%
3-Nov-16,152.95,156.1,157.3,152.2,204.65K,-2.02%
2-Nov-16,156.1,155,157.85,153.95,348.45K,0.74%
1-Nov-16,154.95,151,156.55,150.7,264.01K,2.45%
30-Oct-16,151.25,152,152.9,150.35,41.46K,-0.66%
28-Oct-16,152.25,152.4,155,150.8,286.05K,0.16%
27-Oct-16,152,151.95,152.9,150.7,103.79K,0.03%
26-Oct-16,151.95,152.1,152.8,151.3,133.21K,-0.13%
25-Oct-16,152.15,150,152.6,149.65,113.50K,0.46%
24-Oct-16,151.45,150,152,149.6,105.25K,1.34%
21-Oct-16,149.45,148.95,150.3,148.75,74.22K,0.40%
20-Oct-16,148.85,148,149.8,148,83.12K,-0.07%
19-Oct-16,148.95,148.25,149.9,147.75,198.24K,0.78%
18-Oct-16,147.8,147.5,148.65,147.4,92.38K,0.24%
17-Oct-16,147.45,147,148.35,146.4,285.33K,1.76%
14-Oct-16,144.9,145,145.4,143.7,62.84K,0.38%
13-Oct-16,144.35,146.5,146.5,143.45,190.50K,-1.43%
10-Oct-16,146.45,148.25,149.5,145.95,250.59K,-1.28%
7-Oct-16,148.35,149.05,150,147.7,145.42K,-0.47%
6-Oct-16,149.05,152,153.75,148.45,301.59K,-2.42%
5-Oct-16,152.75,153,153.75,150.3,294.86K,0.63%
4-Oct-16,151.8,151.8,152.8,150.55,2.86M,0.86%
3-Oct-16,150.5,148.5,151.45,148.4,115.80K,1.35%
30-Sep-16,148.5,151,151.85,147.85,245.03K,-0.70%
29-Sep-16,149.55,153,153.65,148.35,213.15K,-2.00%
28-Sep-16,152.6,152.3,153.5,152,136.78K,0.36%
27-Sep-16,152.05,153,153.15,150.9,142.50K,-0.13%
26-Sep-16,152.25,156.9,157,151.4,2.90M,-2.96%
23-Sep-16,156.9,157,158,156.35,191.24K,-0.06%
22-Sep-16,157,155,157.4,155,316.06K,1.95%
21-Sep-16,154,154.3,155.25,153.2,219.74K,0.36%
20-Sep-16,153.45,155,155,153.15,303.89K,-1.22%
19-Sep-16,155.35,152,156,152,105.04K,1.21%
16-Sep-16,153.5,153,156.9,152.9,146.50K,0.07%
15-Sep-16,153.4,156.85,157.05,152.4,159.11K,-1.32%
14-Sep-16,155.45,153,156.25,152.5,117.70K,1.53%
12-Sep-16,153.1,157.9,158,152.7,254.48K,-3.56%
9-Sep-16,158.75,159.95,160.75,158.35,221.78K,-0.47%
8-Sep-16,159.5,159.5,161.9,159,227.23K,-0.96%
7-Sep-16,161.05,163,163.65,160.7,514.84K,-1.50%
6-Sep-16,163.5,160,163.95,160,317.15K,2.35%
2-Sep-16,159.75,158.95,160.6,157.9,244.49K,0.69%
1-Sep-16,158.65,159.4,160.6,158,359.80K,-0.38%
31-Aug-16,159.25,161.75,162.05,158.6,397.56K,-1.58%
30-Aug-16,161.8,159.4,164.95,158.85,257.03K,1.51%
29-Aug-16,159.4,158,159.75,156.85,190.14K,0.89%
26-Aug-16,158,158.1,159.9,157.15,124.51K,-0.44%
25-Aug-16,158.7,161.3,161.4,158.15,206.21K,-1.58%
24-Aug-16,161.25,159,163.4,159,625.09K,1.54%
23-Aug-16,158.8,163.9,164,158.1,609.94K,-2.90%
22-Aug-16,163.55,168,168.8,162.45,1.08M,-1.92%
19-Aug-16,166.75,167.15,169.95,165.85,586.74K,-0.27%
18-Aug-16,167.2,161.8,168.75,161.55,783.34K,3.50%
17-Aug-16,161.55,162,162,160.15,145.65K,0.15%
16-Aug-16,161.3,160.25,162.2,159.7,388.33K,0.66%
12-Aug-16,160.25,159.15,161,159.15,122.52K,0.60%
11-Aug-16,159.3,158.15,159.65,157.25,128.63K,1.01%
10-Aug-16,157.7,160.05,161.55,156.5,587.72K,-1.31%
9-Aug-16,159.8,160,162.3,159.15,310.96K,-0.03%
8-Aug-16,159.85,161.45,162,158.9,5.25M,-0.90%
5-Aug-16,161.3,159.5,162.2,159.15,241.57K,1.54%
4-Aug-16,158.85,158,159.4,157.35,1.14M,1.08%
3-Aug-16,157.15,159.05,159.5,156.65,105.16K,-1.19%
2-Aug-16,159.05,160,160.65,158.4,172.29K,-0.19%
1-Aug-16,159.35,159,160,157.55,206.53K,0.57%
29-Jul-16,158.45,157.85,159,157.1,113.40K,-0.31%
28-Jul-16,158.95,159,159.85,156.6,191.14K,-0.03%
27-Jul-16,159,158,160.25,157.15,278.19K,0.63%
26-Jul-16,158,157.5,158.85,157.05,206.96K,0.54%
25-Jul-16,157.15,156.6,157.9,156.2,175.54K,0.38%
22-Jul-16,156.55,154.35,157.15,154.05,171.48K,1.10%
21-Jul-16,154.85,157.8,158.15,154.25,120.49K,-1.56%
20-Jul-16,157.3,156.2,157.85,155.6,257.25K,0.77%
19-Jul-16,156.1,155.1,156.5,154.75,297.58K,0.39%
18-Jul-16,155.5,156,156.85,154.65,9.31M,-0.54%
15-Jul-16,156.35,142.45,156.85,139.7,2.10M,-1.20%
14-Jul-16,158.25,157,158.8,157,891.02K,0.57%
13-Jul-16,157.35,159.9,159.9,156.35,128.33K,-0.41%
12-Jul-16,158,158,159.4,157.25,374.65K,0.54%
11-Jul-16,157.15,154.5,158.3,154.5,250.31K,2.48%
8-Jul-16,153.35,152,154.2,150.75,94.69K,0.36%
7-Jul-16,152.8,151.05,153.75,150.2,173.68K,0.13%
5-Jul-16,152.6,155,155.5,152.3,684.40K,-1.86%
4-Jul-16,155.5,156.4,157.95,154.1,268.53K,-0.45%
1-Jul-16,156.2,153.2,157.55,153.2,313.18K,-0.13%
30-Jun-16,156.4,151.6,156.95,151.6,263.76K,3.17%
29-Jun-16,151.6,147.05,152.4,147.05,569.76K,2.36%
28-Jun-16,148.1,149,150.5,147.2,117.10K,-0.67%
27-Jun-16,149.1,149.1,151.4,148,653.25K,0.00%
24-Jun-16,149.1,146,149.8,144,401.10K,0.03%
23-Jun-16,149.05,147.1,149.75,146.4,355.96K,-2.10%
22-Jun-16,152.25,151.8,153.2,150.3,140.45K,0.30%
21-Jun-16,151.8,154,154.5,151.2,108.09K,-1.43%
20-Jun-16,154,152,154.7,151.25,161.03K,1.15%
17-Jun-16,152.25,152,153.05,151.05,142.60K,0.33%
16-Jun-16,151.75,154,154.5,150.15,196.92K,-1.43%
15-Jun-16,153.95,149,154.9,148.65,321.67K,3.88%
14-Jun-16,148.2,148.7,149,147.15,105.11K,-0.37%
13-Jun-16,148.75,150.95,150.95,148.05,80.31K,-1.59%
10-Jun-16,151.15,151,152.45,150,224.87K,0.50%
9-Jun-16,150.4,147.95,152.15,147.95,356.98K,1.66%
8-Jun-16,147.95,148.45,149.55,147.2,128.62K,-0.07%
7-Jun-16,148.05,147.25,149,147.1,153.45K,0.65%
6-Jun-16,147.1,147.6,148.4,146.5,171.91K,-0.47%
3-Jun-16,147.8,145,148.95,145,300.41K,2.04%
2-Jun-16,144.85,144.3,145.8,144.3,149.99K,0.17%
1-Jun-16,144.6,143.2,145.3,141.55,239.09K,0.94%
31-May-16,143.25,143.9,147.7,140.5,887.98K,0.10%
30-May-16,143.1,140,145.8,137.7,713.30K,2.29%
27-May-16,139.9,141.9,141.9,139.25,130.39K,-0.71%
26-May-16,140.9,141.35,142,139.5,166.66K,-0.67%
25-May-16,141.85,139,142,139,210.84K,2.46%
24-May-16,138.45,136.4,140.15,136.4,285.11K,2.03%
23-May-16,135.7,137.15,137.85,135.45,668.57K,-0.80%
20-May-16,136.8,135.05,137.35,134.95,116.22K,1.00%
19-May-16,135.45,137,137,133.5,171.98K,-0.62%
18-May-16,136.3,137.7,138,135.9,94.73K,-0.55%
17-May-16,137.05,141,141.55,136.2,170.27K,-2.18%
16-May-16,140.1,140.15,141.3,139.1,118.32K,-0.67%
13-May-16,141.05,140.3,141.6,140.25,92.21K,-0.21%
12-May-16,141.35,141,142.6,140.2,148.34K,0.18%
11-May-16,141.1,140.5,143.6,139.5,231.66K,0.32%
10-May-16,140.65,142.8,143.15,140.1,176.03K,-1.75%
9-May-16,143.15,139.9,144.7,139.9,380.34K,2.21%
6-May-16,140.05,140.9,140.9,137.9,129.67K,0.50%
5-May-16,139.35,139.05,140.6,138,110.14K,0.61%
4-May-16,138.5,136.65,139.25,136.5,141.64K,1.35%
3-May-16,136.65,138.5,141.4,135.75,166.16K,-1.01%
2-May-16,138.05,139.3,140.1,134.8,180.64K,-0.54%
29-Apr-16,138.8,137.55,140.65,136.1,183.83K,1.13%
28-Apr-16,137.25,140.8,141.4,136.9,1.13M,-2.45%
27-Apr-16,140.7,140.3,141.25,140,104.33K,0.21%
26-Apr-16,140.4,140.1,141.55,138.05,125.87K,0.21%
25-Apr-16,140.1,144,144,138.1,137.48K,-2.13%
22-Apr-16,143.15,140.05,143.85,139.9,147.93K,1.49%
21-Apr-16,141.05,141.15,142.6,140.6,144.06K,-0.11%
20-Apr-16,141.2,139,141.7,139,188.93K,1.25%
18-Apr-16,139.45,138.45,139.9,136.05,306.46K,1.68%
13-Apr-16,137.15,136,137.8,136,498.53K,1.03%
12-Apr-16,135.75,134.5,136.2,132.9,233.13K,0.85%
11-Apr-16,134.6,132,134.9,131.5,201.99K,2.32%
8-Apr-16,131.55,126.1,132.4,126.1,276.07K,3.95%
7-Apr-16,126.55,126.8,126.9,125.05,230.96K,0.40%
6-Apr-16,126.05,127.5,128,125.8,118.47K,-0.75%
5-Apr-16,127,131.95,131.95,126.6,197.39K,-3.09%
4-Apr-16,131.05,130,131.8,130,84.22K,0.85%
1-Apr-16,129.95,128.95,131,128.5,174.34K,0.89%
31-Mar-16,128.8,129.7,131.8,128.25,141.75K,-0.73%
30-Mar-16,129.75,128.7,130.8,127.3,125.99K,1.92%
29-Mar-16,127.3,130,130.05,126.9,164.44K,-1.58%
28-Mar-16,129.35,127.3,130.15,127.25,166.12K,1.57%
23-Mar-16,127.35,128.2,128.2,126.9,103.88K,-0.82%
22-Mar-16,128.4,128,129.1,127,553.96K,0.71%
21-Mar-16,127.5,127,128.6,126.5,395.28K,0.08%
18-Mar-16,127.4,126,127.9,126,55.24K,0.47%
17-Mar-16,126.8,128,128.35,126,100.41K,-0.55%
16-Mar-16,127.5,126.3,128.1,126.3,121.89K,0.08%
15-Mar-16,127.4,127.5,127.75,126.05,94.48K,0.08%
14-Mar-16,127.3,127,127.65,126.1,77.87K,0.79%
11-Mar-16,126.3,127,128.7,125.65,121.37K,-0.51%
10-Mar-16,126.95,126.5,128,126.5,207.88K,0.44%
9-Mar-16,126.4,127,127.65,126.2,107.60K,-0.59%
8-Mar-16,127.15,127,128,124.55,259.78K,0.99%
4-Mar-16,125.9,127.4,127.5,124,210.06K,-0.40%
3-Mar-16,126.4,128,128.75,125.95,437.30K,-0.24%
2-Mar-16,126.7,123.4,127.75,123,478.98K,3.43%
1-Mar-16,122.5,120,122.8,119.5,252.30K,2.34%
29-Feb-16,119.7,121.35,121.85,117.75,649.92K,-1.36%
26-Feb-16,121.35,119.75,121.8,118.05,1.04M,2.41%
25-Feb-16,118.5,116.9,119.1,116.8,3.44M,-0.17%
24-Feb-16,118.7,121.9,122,118.25,597.84K,-4.20%
23-Feb-16,123.9,123.1,124.95,122.6,664.45K,-2.33%
22-Feb-16,126.85,129.8,130.6,126.2,98.75K,-2.05%
19-Feb-16,129.5,127.75,130.65,127.2,114.34K,1.65%
18-Feb-16,127.4,129,130.2,125.35,156.01K,-0.08%
17-Feb-16,127.5,130,130,125.8,237.34K,-0.20%
16-Feb-16,127.75,125.95,130.8,124.05,425.74K,2.24%
15-Feb-16,124.95,125,127.15,123.5,203.93K,0.73%
12-Feb-16,124.05,121.1,125.5,120.1,202.34K,2.44%
11-Feb-16,121.1,126.2,126.2,120.05,167.51K,-3.00%
10-Feb-16,124.85,125.8,126.1,123.6,1.90M,-0.60%
9-Feb-16,125.6,121.9,126.4,121.1,188.52K,1.95%
8-Feb-16,123.2,124.3,125.95,122.95,220.83K,-1.20%
5-Feb-16,124.7,127,127,124,280.45K,-1.03%
4-Feb-16,126,130,131,124.6,319.79K,-2.14%
3-Feb-16,128.75,133,133.65,127.55,276.06K,-4.10%
2-Feb-16,134.25,140,140.35,133,185.44K,-4.28%
1-Feb-16,140.25,140.4,143.95,139.7,317.60K,-1.37%
29-Jan-16,142.2,144,146.55,140.4,447.41K,-1.32%
28-Jan-16,144.1,144,145.2,143.45,172.59K,0.49%
27-Jan-16,143.4,138.95,144,138.6,213.81K,4.10%
25-Jan-16,137.75,139,139,136.4,145.12K,-0.14%
22-Jan-16,137.95,134,139,134,158.86K,3.84%
21-Jan-16,132.85,132.2,135.05,132.2,121.23K,0.49%
20-Jan-16,132.2,134.35,134.5,131,296.86K,-2.26%
19-Jan-16,135.25,134.75,138,134.55,99.48K,0.45%
18-Jan-16,134.65,136.6,138.5,133.45,180.36K,-1.43%
15-Jan-16,136.6,144,144,135.8,210.05K,-4.58%
14-Jan-16,143.15,142.4,144.2,140.4,158.80K,-0.73%
13-Jan-16,144.2,145.45,146.9,141.3,289.82K,-0.65%
12-Jan-16,145.15,141.75,145.65,141.75,232.86K,2.47%
11-Jan-16,141.65,139.4,142.8,137.1,254.66K,1.47%
8-Jan-16,139.6,139,140.35,137.05,167.94K,1.27%
7-Jan-16,137.85,140.1,140.55,137.15,213.84K,-2.55%
6-Jan-16,141.45,141.65,142.8,139.9,169.72K,-0.63%
5-Jan-16,142.35,144,145.5,142.05,122.29K,-0.97%
4-Jan-16,143.75,143.9,146.95,142.95,178.22K,-0.45%
1-Jan-16,144.4,145.5,146,143.65,177.16K,-1.03%
31-Dec-15,145.9,145.25,146.4,144.05,111.65K,0.45%
30-Dec-15,145.25,145,146.85,144,167.84K,0.52%
29-Dec-15,144.5,144,148.9,144,359.09K,0.52%
28-Dec-15,143.75,139,144.65,139,342.06K,3.38%
24-Dec-15,139.05,139.2,139.85,138.7,84.12K,0.00%
23-Dec-15,139.05,137.5,139.8,137.45,164.00K,1.53%
22-Dec-15,136.95,136.5,138.05,136.5,225.82K,0.26%
21-Dec-15,136.6,136,137.15,135.15,119.21K,0.26%
18-Dec-15,136.25,136,138,135.4,178.19K,0.63%
17-Dec-15,135.4,134.1,136.5,134.1,7.16M,1.27%
16-Dec-15,133.7,132.75,134.9,131.9,181.65K,1.75%
15-Dec-15,131.4,133,133,130.5,67.27K,-1.02%
14-Dec-15,132.75,132,133.4,131.7,109.19K,0.04%
11-Dec-15,132.7,133.8,133.8,131.6,154.30K,-0.56%
10-Dec-15,133.45,129.1,133.9,129.1,410.84K,2.50%
9-Dec-15,130.2,131,132,129,163.67K,0.12%
8-Dec-15,130.05,130.3,131,129.3,2.24M,-0.19%
7-Dec-15,130.3,130.5,131.1,128.25,128.84K,-0.38%
4-Dec-15,130.8,133.85,133.85,130.3,89.63K,-2.28%
3-Dec-15,133.85,133.4,134.9,132.5,424.26K,0.56%
2-Dec-15,133.1,131.95,133.35,131.6,118.77K,0.34%
1-Dec-15,132.65,131,132.9,131,74.67K,1.26%
30-Nov-15,131,133,133.6,130.15,97.09K,-1.21%
27-Nov-15,132.6,133.95,133.95,132.3,113.36K,-0.19%
26-Nov-15,132.85,132,133.6,130.85,117.25K,1.30%
24-Nov-15,131.15,134,134,130.65,62.57K,-1.32%
23-Nov-15,132.9,135,135,132.15,135.42K,-0.89%
20-Nov-15,134.1,134.65,134.95,133.6,255.00K,0.26%
19-Nov-15,133.75,133.4,134.35,132.1,103.38K,0.45%
18-Nov-15,133.15,131.05,135,131.05,198.45K,0.72%
17-Nov-15,132.2,131.95,133,131,78.83K,0.80%
16-Nov-15,131.15,131,131.8,130,99.41K,0.38%
13-Nov-15,130.65,127.3,132.8,127.3,303.70K,-0.83%
11-Nov-15,131.75,133,133.85,130.5,89.99K,0.19%
10-Nov-15,131.5,134.8,134.8,130.6,91.45K,-1.50%
9-Nov-15,133.5,133.95,134.45,131.95,119.20K,-1.29%
6-Nov-15,135.25,138.15,139.45,134.65,293.52K,-0.55%
5-Nov-15,136,134,137,134,354.99K,0.97%
4-Nov-15,134.7,135.7,136.65,134.5,168.17K,-0.70%
3-Nov-15,135.65,133.8,137.75,133.2,535.40K,2.15%
2-Nov-15,132.8,133,133.3,129.75,210.00K,0.08%
30-Oct-15,132.7,129,137.55,128.1,854.51K,3.83%
29-Oct-15,127.8,130,131.25,127.3,800.56K,-1.35%
28-Oct-15,129.55,132,132.9,129,142.13K,-2.19%
27-Oct-15,132.45,132.4,133.3,131.1,284.19K,0.04%
26-Oct-15,132.4,133,133.45,131.35,157.68K,0.00%
23-Oct-15,132.4,131.5,133.95,131.15,222.42K,1.92%
21-Oct-15,129.9,127.8,131.35,127.1,381.23K,1.64%
20-Oct-15,127.8,127,129.6,126.6,164.10K,0.39%
19-Oct-15,127.3,127,127.6,126,96.24K,0.55%
16-Oct-15,126.6,126,127.9,125.3,223.35K,1.24%
15-Oct-15,125.05,126.35,126.75,124.6,99.20K,-0.60%
14-Oct-15,125.8,128,128,125.2,118.43K,-1.26%
13-Oct-15,127.4,127.1,128.4,127,96.68K,0.20%
12-Oct-15,127.15,125.85,127.75,125.75,176.63K,1.03%
9-Oct-15,125.85,126.55,127,125.4,147.44K,-0.08%
8-Oct-15,125.95,128,128.25,125.3,252.53K,-1.41%
7-Oct-15,127.75,127,128,125.3,227.89K,1.59%
6-Oct-15,125.75,127.8,130,124.7,524.56K,-1.30%
5-Oct-15,127.4,123.5,128,123.5,170.14K,2.99%
1-Oct-15,123.7,124.75,125.8,123.35,249.45K,-0.04%
30-Sep-15,123.75,122,124.25,121.05,167.92K,2.27%
29-Sep-15,121,121,122.7,118.9,234.08K,-0.08%
28-Sep-15,121.1,122,123,120.2,107.39K,-0.70%
24-Sep-15,121.95,122.8,122.8,120.3,264.89K,0.49%
23-Sep-15,121.35,119.4,123.25,119.4,242.59K,0.46%
22-Sep-15,120.8,126.85,127.2,120.2,308.74K,-4.58%
21-Sep-15,126.6,125.85,127.75,125,160.60K,-0.35%
18-Sep-15,127.05,128.1,130,125.8,179.08K,-0.59%
16-Sep-15,127.8,127,128.65,125.2,190.62K,1.11%
15-Sep-15,126.4,125.55,129.25,124.65,211.63K,0.68%
14-Sep-15,125.55,121.6,125.9,119.8,216.25K,5.06%
11-Sep-15,119.5,120.45,120.65,118.75,87.82K,0.25%
10-Sep-15,119.2,120.9,120.95,118,117.58K,-1.37%
9-Sep-15,120.85,117,121.3,115.4,329.58K,5.50%
8-Sep-15,114.55,113,116.1,113,201.68K,1.69%
7-Sep-15,112.65,115.8,115.8,111.8,176.32K,-1.57%
4-Sep-15,114.45,118.9,118.9,113.2,265.24K,-2.84%
3-Sep-15,117.8,116.85,119.1,115.8,187.80K,0.99%
2-Sep-15,116.65,121,121.1,116,202.24K,-2.95%
1-Sep-15,120.2,121,122.45,119.5,176.22K,-0.95%
31-Aug-15,121.35,123,123.35,120.25,268.61K,-0.21%
28-Aug-15,121.6,121.1,125,120.1,288.77K,2.06%
27-Aug-15,119.15,120.2,121.9,118,262.88K,-0.50%
26-Aug-15,119.75,120,122.9,116.55,166.98K,0.29%
25-Aug-15,119.4,115.1,122.15,107.2,798.65K,3.92%
24-Aug-15,114.9,122,122,112.75,581.42K,-6.93%
21-Aug-15,123.45,125.7,125.7,121.85,241.87K,-1.36%
20-Aug-15,125.15,126.1,127.5,125,331.19K,-0.75%
19-Aug-15,126.1,127.3,127.5,126,136.74K,-0.94%
18-Aug-15,127.3,129,129.2,126.95,127.50K,-0.59%
17-Aug-15,128.05,130,130,127.8,122.30K,-1.08%
14-Aug-15,129.45,128,129.9,127.7,117.63K,1.45%
13-Aug-15,127.6,128.95,129,126.9,171.09K,-0.27%
12-Aug-15,127.95,131,131,127.15,183.64K,-2.25%
11-Aug-15,130.9,131.6,132.25,129.65,217.76K,-0.30%
10-Aug-15,131.3,133,134.5,130.75,191.84K,-1.91%
7-Aug-15,133.85,135.1,136.4,133.2,152.86K,-1.33%
6-Aug-15,135.65,137,137.8,135.15,172.06K,-0.62%
5-Aug-15,136.5,135.4,136.9,134.65,142.85K,1.07%
4-Aug-15,135.05,135.1,135.7,133.7,131.01K,-0.04%
3-Aug-15,135.1,135,136.5,134.8,120.91K,0.15%
31-Jul-15,134.9,136,136.95,134.6,512.93K,-0.70%
30-Jul-15,135.85,135.35,138.75,135.35,371.61K,0.44%
29-Jul-15,135.25,138.7,138.7,134.6,176.96K,-1.17%
28-Jul-15,136.85,134,137.05,132.65,3.16M,2.05%
27-Jul-15,134.1,137.4,139.25,133.5,156.66K,-2.47%
24-Jul-15,137.5,138,138.7,136.85,107.34K,-0.54%
23-Jul-15,138.25,137,138.6,137,127.35K,0.77%
22-Jul-15,137.2,134,137.6,134,129.38K,1.52%
21-Jul-15,135.15,135.5,136,134.95,103.63K,-0.30%
20-Jul-15,135.55,135.9,136.2,135,74.03K,0.30%
17-Jul-15,135.15,134.75,135.55,134.1,97.63K,0.30%
16-Jul-15,134.75,133.55,135.05,132.9,108.58K,1.20%
15-Jul-15,133.15,133.9,133.9,132.7,88.22K,0.00%
14-Jul-15,133.15,132,133.95,132,112.35K,0.04%
13-Jul-15,133.1,130,133.4,129.2,185.21K,2.50%
10-Jul-15,129.85,131,131.8,128.15,608.44K,-1.14%
9-Jul-15,131.35,133,133.1,131,128.18K,-1.35%
8-Jul-15,133.15,133.2,133.85,131.55,181.14K,-0.89%
7-Jul-15,134.35,138.3,138.3,134,311.48K,-2.61%
6-Jul-15,137.95,137,138.45,136.8,150.45K,-0.65%
3-Jul-15,138.85,137,139.7,136.1,207.08K,0.87%
2-Jul-15,137.65,139,139,136.95,98.05K,-0.33%
1-Jul-15,138.1,137.9,139.35,136.95,141.39K,0.22%
30-Jun-15,137.8,138.5,138.5,136.25,154.12K,-0.68%
29-Jun-15,138.75,136.6,139.45,135.4,236.48K,0.80%
26-Jun-15,137.65,136,138.1,135.4,110.85K,1.55%
25-Jun-15,135.55,136.85,137.2,135.05,181.23K,-0.95%
24-Jun-15,136.85,139.05,140,136,104.06K,-1.65%
23-Jun-15,139.15,137.15,139.9,136,170.66K,1.50%
22-Jun-15,137.1,137.5,137.55,136.1,105.54K,0.77%
19-Jun-15,136.05,136.25,137.35,135.6,84.24K,-0.29%
18-Jun-15,136.45,137,137.85,136.1,65.26K,-0.37%
17-Jun-15,136.95,137.6,137.8,136.55,456.40K,-0.47%
16-Jun-15,137.6,135.65,138,135.5,104.02K,1.33%
15-Jun-15,135.8,136.5,136.5,134.75,80.30K,-0.55%
