Date,Price,Open,High,Low,Vol.,Change %,,
15-May-13,1739.00,1720.15,1756.00,1713.00,92.26K,2.07%,,
14-May-13,1703.70,1670.00,1716.20,1670.00,77.45K,-0.04%,,
13-May-13,1704.30,1742.00,1742.00,1697.65,40.72K,-1.61%,,
11-May-13,1732.25,1726.90,1738.15,1721.00,12.06K,0.35%,,
10-May-13,1726.15,1673.85,1731.95,1666.00,142.23K,3.99%,,
9-May-13,1659.85,1678.00,1684.30,1654.70,39.91K,-1.25%,,
8-May-13,1680.85,1700.00,1700.00,1674.70,51.63K,-0.65%,,
7-May-13,1691.85,1697.80,1706.20,1683.60,93.48K,-0.07%,,
6-May-13,1693.00,1661.00,1698.40,1658.15,65.37K,1.65%,,
3-May-13,1665.50,1675.00,1698.00,1660.10,67.27K,-0.87%,,
2-May-13,1680.15,1643.00,1709.25,1643.00,115.51K,0.68%,,
30-Apr-13,1668.85,1684.00,1695.00,1654.80,102.04K,-0.71%,,
29-Apr-13,1680.70,1680.60,1703.40,1675.25,140.95K,0.43%,,
26-Apr-13,1673.45,1594.90,1690.40,1567.65,601.64K,5.26%,,
25-Apr-13,1589.75,1537.10,1598.00,1537.10,88.00K,3.50%,,
23-Apr-13,1536.00,1552.40,1552.40,1515.00,45.81K,-0.24%,,
22-Apr-13,1539.75,1530.00,1552.50,1526.00,56.65K,0.88%,,
18-Apr-13,1526.30,1470.00,1533.15,1470.00,82.97K,2.04%,,
17-Apr-13,1495.80,1484.50,1505.00,1466.55,57.80K,0.82%,,
16-Apr-13,1483.70,1420.00,1489.15,1414.00,110.44K,4.23%,,
15-Apr-13,1423.50,1403.00,1444.70,1397.05,49.30K,0.97%,,
12-Apr-13,1409.80,1413.70,1429.55,1405.00,34.68K,-1.27%,,
11-Apr-13,1427.95,1418.95,1433.00,1397.60,54.80K,1.04%,,
10-Apr-13,1413.30,1416.05,1420.95,1384.50,56.21K,0.39%,,
9-Apr-13,1407.85,1420.40,1441.05,1402.00,83.45K,-0.62%,,
8-Apr-13,1416.65,1407.00,1421.50,1382.10,102.41K,0.76%,,
5-Apr-13,1405.95,1324.00,1424.50,1324.00,243.58K,7.23%,,
4-Apr-13,1311.20,1292.00,1328.65,1284.00,50.55K,0.43%,,
3-Apr-13,1305.60,1314.90,1327.80,1295.95,37.38K,-0.24%,,
2-Apr-13,1308.70,1280.00,1316.15,1260.00,93.91K,1.99%,,
1-Apr-13,1283.15,1284.75,1288.00,1262.55,35.78K,0.27%,,
28-Mar-13,1279.70,1293.00,1313.95,1270.35,51.85K,-1.04%,,
26-Mar-13,1293.20,1300.00,1300.00,1266.00,32.41K,0.66%,,
25-Mar-13,1284.75,1319.00,1329.85,1274.25,36.53K,-1.36%,,
22-Mar-13,1302.50,1308.00,1322.50,1285.35,37.07K,-0.44%,,
21-Mar-13,1308.20,1347.00,1356.20,1291.00,75.76K,-2.45%,,
20-Mar-13,1341.10,1360.05,1374.00,1332.15,45.64K,-1.77%,,
19-Mar-13,1365.30,1366.00,1383.00,1336.00,55.63K,0.16%,,
18-Mar-13,1363.15,1380.00,1393.30,1357.70,34.55K,-2.98%,,
15-Mar-13,1405.00,1418.00,1428.00,1388.20,63.75K,-1.09%,,
14-Mar-13,1420.45,1375.00,1427.00,1361.10,112.42K,3.43%,,
13-Mar-13,1373.40,1406.15,1413.00,1367.40,41.48K,-3.07%,,
12-Mar-13,1416.85,1417.95,1429.00,1403.00,58.21K,-0.16%,,
11-Mar-13,1419.15,1434.40,1447.00,1415.60,40.94K,-0.60%,,
8-Mar-13,1427.70,1451.00,1474.00,1416.50,84.40K,-1.64%,,
7-Mar-13,1451.50,1415.00,1455.15,1412.05,52.79K,2.07%,,
6-Mar-13,1422.05,1436.80,1442.15,1411.50,41.05K,-0.65%,,
5-Mar-13,1431.30,1399.00,1443.20,1394.75,72.74K,2.75%,,
4-Mar-13,1393.05,1418.00,1418.00,1390.35,40.39K,-2.19%,,
1-Mar-13,1424.20,1360.00,1437.00,1356.40,82.51K,4.98%,,
28-Feb-13,1356.65,1411.05,1420.00,1345.00,97.36K,-3.74%,,
27-Feb-13,1409.30,1415.00,1428.10,1379.00,47.12K,0.22%,,
26-Feb-13,1406.15,1434.00,1437.95,1392.00,49.09K,-2.52%,,
25-Feb-13,1442.45,1443.85,1459.25,1437.00,30.20K,0.19%,,
22-Feb-13,1439.75,1464.90,1466.65,1432.30,43.37K,-2.09%,,
21-Feb-13,1470.55,1499.00,1508.00,1450.55,83.35K,-2.48%,,
20-Feb-13,1508.00,1511.00,1511.15,1481.05,160.24K,-0.28%,,
19-Feb-13,1512.20,1475.00,1523.90,1464.00,552.20K,2.19%,,
18-Feb-13,1479.85,1484.95,1484.95,1465.65,27.35K,0.48%,,
15-Feb-13,1472.75,1480.00,1482.30,1462.00,48.33K,-0.81%,,
14-Feb-13,1484.80,1517.00,1518.60,1476.00,90.09K,-3.30%,,
13-Feb-13,1535.40,1551.10,1569.85,1530.25,106.21K,-1.48%,,
12-Feb-13,1558.45,1570.00,1582.45,1548.10,52.49K,-0.09%,,
11-Feb-13,1559.90,1590.00,1595.70,1552.20,50.54K,-1.79%,,
8-Feb-13,1588.30,1624.00,1631.35,1581.05,57.05K,-2.27%,,
7-Feb-13,1625.20,1622.00,1634.00,1605.00,32.48K,-0.06%,,
6-Feb-13,1626.20,1611.00,1637.60,1611.00,66.16K,1.61%,,
5-Feb-13,1600.50,1592.00,1610.65,1588.15,67.91K,0.37%,,
4-Feb-13,1594.55,1609.00,1616.00,1588.70,59.89K,-0.88%,,
1-Feb-13,1608.70,1590.00,1620.95,1581.00,105.85K,1.65%,,
31-Jan-13,1582.65,1602.50,1615.80,1580.00,63.48K,-1.21%,,
30-Jan-13,1602.00,1600.00,1623.00,1597.20,195.30K,0.59%,,
29-Jan-13,1592.60,1610.00,1628.00,1588.95,50.12K,-0.91%,,
28-Jan-13,1607.25,1617.30,1634.00,1600.10,97.62K,0.44%,,
25-Jan-13,1600.20,1542.00,1607.65,1542.00,298.14K,4.15%,,
24-Jan-13,1536.50,1572.00,1578.00,1530.00,61.34K,-2.39%,,
23-Jan-13,1574.20,1581.00,1587.25,1566.15,277.82K,0.26%,,
22-Jan-13,1570.10,1582.00,1593.95,1566.70,90.99K,-0.29%,,
21-Jan-13,1574.65,1559.90,1582.00,1553.85,118.39K,1.87%,,
18-Jan-13,1545.75,1501.00,1562.05,1501.00,202.83K,3.26%,,
17-Jan-13,1496.90,1510.00,1521.50,1491.00,53.45K,0.26%,,
16-Jan-13,1492.95,1548.00,1560.55,1482.35,68.49K,-3.43%,,
15-Jan-13,1546.00,1545.00,1565.00,1541.10,98.46K,0.45%,,
14-Jan-13,1539.05,1555.00,1577.25,1532.90,83.68K,-1.72%,,
11-Jan-13,1565.95,1574.00,1591.90,1558.00,48.24K,-0.35%,,
10-Jan-13,1571.50,1572.00,1588.20,1562.50,69.12K,0.11%,,
9-Jan-13,1569.80,1572.80,1595.05,1561.35,70.64K,-0.30%,,
8-Jan-13,1574.50,1590.25,1596.00,1567.00,46.06K,-0.60%,,
7-Jan-13,1584.00,1555.00,1599.90,1555.00,125.69K,2.59%,,
4-Jan-13,1544.00,1558.00,1558.00,1539.65,26.27K,0.07%,,
3-Jan-13,1542.95,1560.15,1567.80,1540.15,39.55K,-0.95%,,
2-Jan-13,1557.70,1520.00,1565.70,1519.95,77.19K,2.74%,,
1-Jan-13,1516.10,1492.00,1523.15,1485.00,45.59K,1.82%,,
31-Dec-12,1488.95,1482.00,1514.00,1482.00,19.19K,-0.75%,,
28-Dec-12,1500.15,1488.00,1515.20,1485.00,31.97K,1.23%,,
27-Dec-12,1481.85,1484.00,1500.40,1475.10,64.29K,0.15%,,
26-Dec-12,1479.60,1481.00,1493.20,1478.00,35.86K,-0.01%,,
24-Dec-12,1479.70,1503.00,1504.00,1473.90,30.32K,-1.60%,,
21-Dec-12,1503.70,1510.00,1520.80,1499.70,23.38K,-0.88%,,
20-Dec-12,1517.00,1509.10,1528.95,1509.10,77.66K,0.49%,,
19-Dec-12,1509.65,1492.00,1516.00,1476.05,56.84K,2.36%,,
18-Dec-12,1474.80,1500.00,1505.00,1472.20,153.49K,-1.64%,,
17-Dec-12,1499.45,1475.15,1510.00,1475.15,57.28K,1.70%,,
14-Dec-12,1474.40,1474.00,1488.00,1452.00,37.98K,-0.02%,,
13-Dec-12,1474.65,1480.00,1496.10,1470.10,32.41K,-0.06%,,
12-Dec-12,1475.50,1484.15,1495.00,1448.95,60.92K,-0.02%,,
11-Dec-12,1475.85,1490.95,1499.00,1466.00,33.05K,-1.15%,,
10-Dec-12,1492.95,1509.00,1523.45,1489.95,31.54K,-1.13%,,
7-Dec-12,1510.05,1494.95,1537.00,1493.95,97.55K,1.94%,,
6-Dec-12,1481.25,1480.00,1485.00,1459.60,33.88K,0.44%,,
5-Dec-12,1474.80,1488.90,1489.45,1465.00,17.45K,-0.24%,,
4-Dec-12,1478.40,1497.00,1500.55,1475.95,23.80K,-0.73%,,
3-Dec-12,1489.30,1482.00,1504.00,1480.00,52.52K,1.07%,,
30-Nov-12,1473.55,1495.00,1498.90,1470.00,27.27K,-0.93%,,
29-Nov-12,1487.45,1497.00,1503.90,1474.10,40.70K,-0.39%,,
27-Nov-12,1493.30,1490.20,1509.55,1465.95,33.13K,0.11%,,
26-Nov-12,1491.60,1490.00,1500.00,1484.60,16.24K,-0.17%,,
23-Nov-12,1494.15,1490.00,1503.40,1486.00,22.85K,0.00%,,
22-Nov-12,1494.10,1502.00,1514.95,1487.40,39.02K,0.15%,,
21-Nov-12,1491.80,1499.50,1504.00,1480.10,37.07K,-0.52%,,
20-Nov-12,1499.60,1504.00,1508.40,1487.70,108.18K,0.33%,,
19-Nov-12,1494.60,1442.20,1505.80,1442.20,183.61K,3.87%,,
16-Nov-12,1438.90,1465.10,1477.00,1434.50,49.94K,-1.89%,,
15-Nov-12,1466.65,1449.00,1477.00,1442.00,108.53K,0.39%,,
13-Nov-12,1460.95,1455.00,1466.95,1446.00,8.22K,0.51%,,
12-Nov-12,1453.55,1468.00,1468.25,1444.00,90.96K,-0.76%,,
9-Nov-12,1464.65,1460.00,1475.00,1451.65,37.48K,0.32%,,
8-Nov-12,1460.05,1456.00,1474.00,1451.00,49.56K,-0.54%,,
7-Nov-12,1468.00,1453.70,1477.05,1448.15,51.02K,0.92%,,
6-Nov-12,1454.55,1473.00,1474.80,1444.20,55.52K,-1.70%,,
5-Nov-12,1479.75,1465.00,1488.00,1458.50,71.14K,0.89%,,
2-Nov-12,1466.65,1460.00,1476.40,1454.10,143.34K,0.79%,,
1-Nov-12,1455.20,1440.00,1465.00,1438.15,268.57K,1.32%,,
31-Oct-12,1436.25,1381.00,1443.75,1381.00,257.61K,2.99%,,
30-Oct-12,1394.55,1361.00,1419.85,1339.00,249.02K,2.27%,,
29-Oct-12,1363.60,1364.60,1375.75,1355.00,36.04K,-0.24%,,
26-Oct-12,1366.85,1358.00,1375.95,1358.00,17.21K,0.00%,,
25-Oct-12,1366.90,1360.00,1374.80,1348.20,30.27K,0.01%,,
23-Oct-12,1366.70,1370.00,1379.00,1363.00,26.67K,-0.23%,,
22-Oct-12,1369.80,1369.70,1377.35,1354.00,27.08K,0.05%,,
19-Oct-12,1369.15,1366.20,1380.00,1363.35,25.32K,-0.73%,,
18-Oct-12,1379.25,1378.50,1389.40,1371.40,38.67K,0.73%,,
17-Oct-12,1369.30,1374.90,1389.50,1363.75,62.72K,0.19%,,
16-Oct-12,1366.65,1346.00,1372.50,1337.35,60.33K,2.13%,,
15-Oct-12,1338.20,1375.00,1376.05,1335.00,65.88K,-2.46%,,
12-Oct-12,1371.90,1360.00,1388.60,1355.00,43.77K,0.14%,,
11-Oct-12,1370.05,1384.00,1390.45,1348.00,69.71K,-0.59%,,
10-Oct-12,1378.25,1385.00,1392.85,1375.00,23.93K,-0.96%,,
9-Oct-12,1391.55,1397.75,1404.90,1385.55,49.41K,0.59%,,
8-Oct-12,1383.35,1389.50,1410.00,1375.55,68.29K,-0.36%,,
5-Oct-12,1388.35,1400.00,1408.00,1370.00,120.26K,-0.20%,,
4-Oct-12,1391.20,1370.00,1409.00,1362.00,106.75K,1.97%,,
3-Oct-12,1364.35,1359.00,1374.00,1356.10,36.85K,0.54%,,
1-Oct-12,1357.05,1355.50,1381.95,1350.00,85.59K,0.53%,,
28-Sep-12,1349.90,1338.00,1368.70,1338.00,60.99K,1.68%,,
27-Sep-12,1327.60,1312.10,1340.80,1312.10,71.50K,1.02%,,
26-Sep-12,1314.25,1310.00,1328.85,1298.00,53.48K,-0.52%,,
25-Sep-12,1321.10,1355.25,1367.90,1317.20,55.67K,-2.42%,,
24-Sep-12,1353.80,1315.00,1368.45,1311.00,84.20K,3.13%,,
21-Sep-12,1312.75,1292.50,1318.95,1287.65,46.87K,2.37%,,
20-Sep-12,1282.35,1254.80,1301.00,1250.70,54.97K,0.56%,,
18-Sep-12,1275.25,1290.00,1293.80,1270.05,35.34K,-0.49%,,
17-Sep-12,1281.50,1282.25,1324.00,1277.05,89.44K,1.61%,,
14-Sep-12,1261.15,1226.00,1268.00,1226.00,105.95K,4.28%,,
13-Sep-12,1209.35,1221.00,1229.70,1203.70,30.84K,-0.80%,,
12-Sep-12,1219.05,1214.10,1225.90,1212.10,34.67K,0.41%,,
11-Sep-12,1214.05,1200.60,1220.45,1192.00,108.84K,0.74%,,
10-Sep-12,1205.15,1210.00,1220.50,1197.65,28.55K,-0.37%,,
8-Sep-12,1209.60,1205.00,1215.00,1203.00,10.89K,0.42%,,
7-Sep-12,1204.60,1197.80,1207.90,1191.00,195.80K,1.75%,,
6-Sep-12,1183.85,1178.10,1195.70,1173.20,44.93K,0.80%,,
5-Sep-12,1174.45,1170.00,1178.50,1158.00,431.79K,0.15%,,
4-Sep-12,1172.65,1163.00,1175.00,1147.30,29.20K,1.18%,,
3-Sep-12,1158.95,1138.00,1166.00,1128.05,43.32K,1.79%,,
31-Aug-12,1138.55,1145.00,1148.70,1130.00,28.46K,-0.45%,,
30-Aug-12,1143.65,1161.30,1163.00,1135.00,46.31K,-2.13%,,
29-Aug-12,1168.50,1166.00,1172.45,1155.00,32.87K,0.50%,,
28-Aug-12,1162.65,1170.00,1182.80,1156.55,35.56K,-0.51%,,
27-Aug-12,1168.60,1190.00,1196.65,1165.00,25.70K,-1.82%,,
24-Aug-12,1190.25,1187.00,1193.00,1161.90,46.49K,0.88%,,
23-Aug-12,1179.90,1183.15,1193.00,1175.00,26.38K,-0.27%,,
22-Aug-12,1183.05,1187.00,1206.00,1181.00,77.92K,-0.17%,,
21-Aug-12,1185.10,1190.00,1195.30,1176.80,71.21K,0.68%,,
17-Aug-12,1177.05,1186.30,1194.35,1171.30,71.13K,0.40%,,
16-Aug-12,1172.40,1187.00,1198.70,1169.30,51.58K,-0.94%,,
14-Aug-12,1183.55,1185.00,1190.00,1165.90,40.88K,-0.22%,,
13-Aug-12,1186.20,1178.80,1195.00,1178.80,77.55K,1.95%,,
10-Aug-12,1163.50,1140.00,1174.00,1140.00,85.46K,1.61%,,
9-Aug-12,1145.05,1140.00,1165.00,1136.45,75.89K,0.47%,,
8-Aug-12,1139.70,1146.00,1152.00,1136.05,47.84K,-0.63%,,
7-Aug-12,1146.90,1139.95,1149.90,1130.05,47.83K,1.12%,,
6-Aug-12,1134.25,1128.00,1139.70,1125.95,34.31K,1.25%,,
3-Aug-12,1120.30,1120.00,1123.85,1109.20,33.09K,-0.41%,,
2-Aug-12,1124.95,1122.10,1133.50,1116.00,30.71K,0.06%,,
1-Aug-12,1124.25,1131.40,1143.50,1118.50,83.53K,-0.78%,,
31-Jul-12,1133.05,1118.00,1137.00,1112.65,100.77K,1.15%,,
30-Jul-12,1120.15,1089.00,1125.00,1082.30,136.99K,0.86%,,
27-Jul-12,1110.65,1114.90,1124.00,1105.80,96.56K,0.25%,,
26-Jul-12,1107.85,1106.40,1124.50,1100.00,152.45K,0.44%,,
25-Jul-12,1102.95,1098.00,1106.40,1086.30,130.33K,-0.20%,,
24-Jul-12,1105.20,1092.00,1117.55,1087.00,274.66K,2.34%,,
23-Jul-12,1079.90,1105.00,1107.00,1075.00,393.90K,-5.65%,,
20-Jul-12,1144.55,1098.00,1148.00,1094.60,634.03K,2.43%,,
19-Jul-12,1117.35,1175.00,1175.00,1111.80,910.68K,-8.74%,,
18-Jul-12,1224.30,1208.00,1227.20,1187.50,40.03K,2.31%,,
17-Jul-12,1196.60,1206.00,1215.80,1191.00,31.75K,-0.52%,,
16-Jul-12,1202.80,1194.00,1213.15,1178.05,49.83K,1.62%,,
13-Jul-12,1183.65,1200.00,1208.00,1176.15,55.59K,-0.95%,,
12-Jul-12,1194.95,1200.00,1216.25,1188.35,37.01K,-0.67%,,
11-Jul-12,1203.05,1212.00,1217.90,1200.35,33.30K,-1.49%,,
10-Jul-12,1221.30,1201.95,1229.00,1181.25,68.74K,2.72%,,
9-Jul-12,1189.00,1216.80,1216.80,1184.00,45.01K,-2.28%,,
6-Jul-12,1216.70,1241.00,1241.00,1212.05,39.90K,-1.93%,,
5-Jul-12,1240.70,1217.00,1249.70,1214.00,86.14K,1.55%,,
4-Jul-12,1221.75,1192.00,1224.00,1192.00,89.52K,2.56%,,
3-Jul-12,1191.20,1182.20,1200.00,1182.20,79.23K,0.90%,,
2-Jul-12,1180.60,1175.15,1204.50,1154.15,149.22K,0.93%,,
29-Jun-12,1169.75,1135.10,1176.00,1135.10,135.19K,4.58%,,
28-Jun-12,1118.50,1125.90,1131.95,1104.00,43.62K,-0.16%,,
27-Jun-12,1120.30,1115.00,1123.45,1109.10,44.43K,0.73%,,
26-Jun-12,1112.20,1115.50,1121.00,1106.00,32.18K,-0.16%,,
25-Jun-12,1113.95,1109.40,1133.50,1106.00,97.98K,1.14%,,
22-Jun-12,1101.40,1082.00,1112.90,1075.20,113.00K,1.00%,,
21-Jun-12,1090.50,1079.00,1094.00,1065.00,91.00K,1.12%,,
20-Jun-12,1078.40,1094.00,1094.00,1073.65,56.08K,-1.14%,,
19-Jun-12,1090.80,1092.00,1103.85,1077.00,52.87K,-0.06%,,
18-Jun-12,1091.50,1115.00,1127.00,1083.00,82.16K,-1.49%,,
15-Jun-12,1108.00,1091.90,1111.80,1078.10,129.64K,2.70%,,
14-Jun-12,1078.90,1118.80,1124.80,1074.00,136.57K,-2.58%,,
13-Jun-12,1107.50,1141.00,1144.65,1102.00,139.08K,-3.38%,,
12-Jun-12,1146.30,1109.00,1154.00,1103.20,91.93K,3.34%,,
11-Jun-12,1109.30,1139.90,1143.25,1102.25,68.83K,-1.36%,,
8-Jun-12,1124.55,1140.00,1140.00,1113.00,47.59K,-1.66%,,
7-Jun-12,1143.55,1116.00,1146.70,1111.75,91.89K,3.14%,,
6-Jun-12,1108.70,1077.00,1115.00,1075.95,108.26K,2.78%,,
5-Jun-12,1078.70,1079.00,1089.50,1060.00,61.94K,1.00%,,
4-Jun-12,1068.00,1075.00,1077.00,1052.00,46.71K,-0.55%,,
1-Jun-12,1073.90,1116.50,1118.80,1070.00,111.46K,-2.94%,,
31-May-12,1106.45,1135.00,1135.65,1098.30,93.50K,-3.86%,,
30-May-12,1150.90,1124.00,1155.95,1110.00,103.05K,2.12%,,
29-May-12,1127.00,1118.50,1135.00,1105.20,106.62K,2.11%,,
28-May-12,1103.70,1125.00,1130.00,1098.60,87.24K,-1.20%,,
25-May-12,1117.05,1145.00,1149.00,1108.45,118.16K,-2.46%,,
24-May-12,1145.20,1125.00,1149.90,1116.90,88.50K,-0.53%,,
23-May-12,1151.25,1135.00,1162.00,1116.00,84.24K,-0.17%,,
22-May-12,1153.20,1220.00,1224.10,1144.00,71.76K,-4.50%,,
21-May-12,1207.50,1174.00,1214.90,1173.00,39.78K,3.64%,,
18-May-12,1165.10,1175.00,1184.20,1155.25,175.69K,-3.31%,,
17-May-12,1205.00,1205.00,1218.00,1187.50,32.52K,1.06%,,
16-May-12,1192.40,1210.00,1210.00,1168.00,55.88K,-1.84%,,
15-May-12,1214.80,1245.00,1245.00,1205.40,43.73K,-2.57%,,
14-May-12,1246.90,1234.55,1256.75,1232.50,31.79K,1.05%,,
11-May-12,1234.00,1240.00,1249.00,1218.50,44.41K,-2.10%,,
10-May-12,1260.50,1297.90,1306.35,1250.90,47.54K,-3.18%,,
9-May-12,1301.95,1295.00,1311.70,1287.00,43.82K,-0.08%,,
8-May-12,1303.05,1325.00,1332.05,1298.20,43.68K,-0.89%,,
7-May-12,1314.70,1278.00,1329.70,1253.70,58.06K,2.46%,,
4-May-12,1283.15,1285.00,1291.35,1263.00,41.73K,-0.64%,,
3-May-12,1291.40,1328.00,1328.80,1284.10,56.14K,-3.06%,,
2-May-12,1332.10,1375.00,1380.05,1324.05,69.55K,-2.76%,,
30-Apr-12,1369.90,1398.10,1400.00,1358.10,111.94K,-1.95%,,
28-Apr-12,1397.10,1385.00,1401.00,1385.00,9.67K,1.29%,,
27-Apr-12,1379.30,1380.85,1388.65,1373.30,67.50K,-0.11%,,
26-Apr-12,1380.85,1382.65,1399.00,1366.10,54.95K,-0.10%,,
25-Apr-12,1382.25,1360.00,1388.80,1360.00,43.77K,1.23%,,
24-Apr-12,1365.45,1373.00,1375.00,1350.15,27.63K,-0.72%,,
23-Apr-12,1375.30,1390.10,1408.90,1370.00,36.10K,-1.12%,,
20-Apr-12,1390.85,1390.00,1415.00,1380.10,53.75K,0.11%,,
19-Apr-12,1389.35,1358.00,1400.00,1358.00,70.59K,2.92%,,
18-Apr-12,1349.90,1348.70,1366.40,1346.00,24.29K,0.62%,,
17-Apr-12,1341.60,1347.00,1352.90,1325.50,45.94K,-0.03%,,
16-Apr-12,1342.00,1318.00,1349.65,1311.30,30.05K,1.41%,,
13-Apr-12,1323.35,1329.95,1350.00,1310.00,56.26K,0.82%,,
12-Apr-12,1312.60,1285.00,1315.00,1278.00,81.59K,3.13%,,
11-Apr-12,1272.80,1269.90,1284.90,1263.75,26.79K,-0.21%,,
10-Apr-12,1275.45,1284.20,1294.90,1262.10,31.84K,-0.68%,,
9-Apr-12,1284.20,1310.00,1320.55,1278.00,39.54K,-2.59%,,
4-Apr-12,1318.35,1313.00,1337.00,1312.00,62.82K,0.75%,,
3-Apr-12,1308.50,1351.00,1351.00,1303.10,40.03K,-2.12%,,
2-Apr-12,1336.85,1354.00,1364.95,1330.00,52.90K,-0.91%,,
30-Mar-12,1349.10,1299.00,1353.25,1293.80,50.11K,3.76%,,
29-Mar-12,1300.25,1284.80,1312.00,1265.00,39.90K,0.98%,,
28-Mar-12,1287.60,1276.00,1294.15,1253.55,47.44K,0.98%,,
27-Mar-12,1275.15,1317.00,1317.00,1259.40,66.57K,-1.79%,,
26-Mar-12,1298.40,1320.00,1323.40,1291.20,64.83K,-0.78%,,
23-Mar-12,1308.60,1322.00,1322.00,1286.00,66.78K,-1.68%,,
22-Mar-12,1330.95,1342.00,1356.95,1322.40,45.41K,-2.19%,,
21-Mar-12,1360.80,1355.00,1372.50,1332.00,83.72K,0.25%,,
20-Mar-12,1357.40,1360.00,1362.00,1329.25,53.16K,-0.37%,,
19-Mar-12,1362.50,1374.00,1377.25,1354.00,38.35K,-0.81%,,
16-Mar-12,1373.65,1365.00,1428.20,1338.00,242.22K,0.52%,,
15-Mar-12,1366.50,1375.00,1377.80,1355.00,50.49K,-0.14%,,
14-Mar-12,1368.35,1382.00,1397.45,1365.00,54.67K,0.03%,,
13-Mar-12,1367.90,1354.40,1382.00,1336.00,65.56K,2.27%,,
12-Mar-12,1337.60,1360.00,1360.00,1328.00,28.41K,-0.32%,,
9-Mar-12,1341.90,1329.80,1356.80,1319.50,60.67K,2.51%,,
7-Mar-12,1309.10,1320.00,1329.00,1280.40,46.68K,-1.48%,,
6-Mar-12,1328.80,1315.00,1349.00,1301.35,111.94K,1.01%,,
5-Mar-12,1315.55,1329.00,1333.00,1310.00,64.39K,-0.30%,,
3-Mar-12,1319.45,1315.05,1324.95,1314.00,6.57K,-0.28%,,
2-Mar-12,1323.15,1330.00,1335.45,1307.05,164.82K,0.65%,,
1-Mar-12,1314.55,1268.00,1324.00,1249.70,164.47K,4.64%,,
29-Feb-12,1256.25,1279.00,1291.90,1240.00,83.07K,-1.02%,,
28-Feb-12,1269.25,1269.00,1279.00,1244.00,74.58K,1.14%,,
27-Feb-12,1255.00,1288.40,1288.40,1237.00,39.60K,-2.29%,,
24-Feb-12,1284.35,1280.00,1296.00,1277.00,38.35K,0.41%,,
23-Feb-12,1279.15,1295.00,1319.70,1271.05,66.97K,-2.09%,,
22-Feb-12,1306.45,1310.00,1328.05,1280.00,91.20K,-0.23%,,
21-Feb-12,1309.40,1324.95,1336.60,1295.45,45.24K,-0.80%,,
17-Feb-12,1320.00,1360.00,1371.85,1317.25,99.30K,-2.74%,,
16-Feb-12,1357.20,1304.00,1375.00,1280.00,162.01K,4.10%,,
15-Feb-12,1303.70,1267.50,1323.95,1267.50,138.98K,3.04%,,
14-Feb-12,1265.25,1216.80,1271.65,1216.80,100.77K,3.24%,,
13-Feb-12,1225.50,1242.95,1257.75,1216.35,55.38K,-1.59%,,
10-Feb-12,1245.25,1280.00,1280.00,1233.60,63.74K,-1.99%,,
9-Feb-12,1270.55,1258.00,1277.50,1257.70,50.28K,0.21%,,
8-Feb-12,1267.90,1245.10,1279.90,1245.10,79.77K,1.83%,,
7-Feb-12,1245.10,1249.00,1260.95,1238.70,64.83K,-0.68%,,
6-Feb-12,1253.60,1247.00,1264.00,1236.00,69.85K,1.55%,,
3-Feb-12,1234.50,1224.00,1248.80,1204.95,102.84K,1.55%,,
2-Feb-12,1215.65,1225.00,1234.00,1204.00,61.36K,0.16%,,
1-Feb-12,1213.75,1195.00,1225.00,1182.00,112.20K,2.21%,,
31-Jan-12,1187.55,1194.00,1210.00,1168.50,86.20K,-0.55%,,
30-Jan-12,1194.15,1200.00,1224.80,1185.00,97.22K,-1.16%,,
27-Jan-12,1208.15,1174.00,1215.60,1160.00,150.97K,1.88%,,
25-Jan-12,1185.85,1155.00,1198.70,1143.00,263.70K,2.44%,,
24-Jan-12,1157.60,1165.00,1172.55,1128.00,259.97K,-0.43%,,
23-Jan-12,1162.55,1085.00,1173.25,1070.00,569.49K,5.77%,,
20-Jan-12,1099.10,1128.00,1131.00,1085.00,72.57K,-2.62%,,
19-Jan-12,1128.70,1112.00,1134.40,1106.55,119.57K,2.84%,,
18-Jan-12,1097.55,1108.00,1143.95,1089.00,303.70K,-1.12%,,
17-Jan-12,1109.95,1015.65,1120.00,1015.65,347.90K,10.48%,,
16-Jan-12,1004.65,974.00,1015.00,970.00,114.99K,2.89%,,
13-Jan-12,976.40,995.00,1008.50,974.00,66.57K,-1.79%,,
12-Jan-12,994.20,984.00,1008.00,984.00,77.90K,0.54%,,
11-Jan-12,988.90,987.40,996.00,972.95,51.21K,0.29%,,
10-Jan-12,986.00,970.00,992.80,970.00,64.70K,1.45%,,
9-Jan-12,971.95,955.00,976.00,948.00,75.33K,1.80%,,
7-Jan-12,954.75,950.30,957.45,940.40,11.39K,0.59%,,
6-Jan-12,949.15,933.00,955.00,927.55,62.26K,1.76%,,
5-Jan-12,932.70,948.00,948.00,927.10,77.19K,-1.66%,,
4-Jan-12,948.40,950.00,968.50,943.00,41.63K,-0.43%,,
3-Jan-12,952.50,944.00,964.00,943.00,49.02K,1.68%,,
2-Jan-12,936.80,930.00,943.90,916.85,99.30K,1.82%,,
30-Dec-11,920.05,933.00,942.00,912.10,67.59K,-0.15%,,
29-Dec-11,921.40,950.00,959.85,916.55,61.75K,-3.96%,,
28-Dec-11,959.40,967.90,970.00,951.15,35.26K,-0.35%,,
27-Dec-11,962.80,971.00,978.90,952.50,39.80K,-0.62%,,
